Date;Start;End;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Jan 1, 2015;12:00 AM;12:00 AM;1,096,852.75;768,472.25;25,895.5
Jan 2, 2015;12:00 AM;12:00 AM;1,288,914.75;679,205.75;27,225
Jan 3, 2015;12:00 AM;12:00 AM;1,213,309.5;736,911.75;24,694.25
Jan 4, 2015;12:00 AM;12:00 AM;1,177,896;767,345.5;24,441.75
Jan 5, 2015;12:00 AM;12:00 AM;1,425,927.5;1,172,036.25;25,733.25
Jan 6, 2015;12:00 AM;12:00 AM;1,434,875;1,292,393.25;22,292.75
Jan 7, 2015;12:00 AM;12:00 AM;1,548,897;1,310,490;14,963.5
Jan 8, 2015;12:00 AM;12:00 AM;1,573,448.5;1,131,985.25;20,853.5
Jan 9, 2015;12:00 AM;12:00 AM;1,551,795.5;900,819.75;18,492.75
Jan 10, 2015;12:00 AM;12:00 AM;1,330,121.5;679,079.25;21,915.75
Jan 11, 2015;12:00 AM;12:00 AM;1,245,315.5;595,527.5;23,764.75
Jan 12, 2015;12:00 AM;12:00 AM;1,572,223;927,555.25;22,427
Jan 13, 2015;12:00 AM;12:00 AM;1,557,794.25;989,571;16,859
Jan 14, 2015;12:00 AM;12:00 AM;1,554,254.25;1,127,128;21,317
Jan 15, 2015;12:00 AM;12:00 AM;1,580,828.75;1,014,653.75;23,621
Jan 16, 2015;12:00 AM;12:00 AM;1,534,068.75;1,243,796.25;18,762.75
Jan 17, 2015;12:00 AM;12:00 AM;1,329,000.75;1,173,343.75;21,802.5
Jan 18, 2015;12:00 AM;12:00 AM;1,243,108.75;1,080,346.25;22,811.75
Jan 19, 2015;12:00 AM;12:00 AM;1,559,946;1,502,904.25;16,602.75
Jan 20, 2015;12:00 AM;12:00 AM;1,595,471.5;1,567,507;19,047.25
Jan 21, 2015;12:00 AM;12:00 AM;1,594,371.75;1,524,692.25;20,802
Jan 22, 2015;12:00 AM;12:00 AM;1,605,934;1,529,502.5;20,974
Jan 23, 2015;12:00 AM;12:00 AM;1,580,198;1,537,337;19,837
Jan 24, 2015;12:00 AM;12:00 AM;1,391,848.5;1,228,214.75;19,375.75
Jan 25, 2015;12:00 AM;12:00 AM;1,265,055.75;1,137,210.75;18,022.5
Jan 26, 2015;12:00 AM;12:00 AM;1,581,008;1,351,133.75;16,357.75
Jan 27, 2015;12:00 AM;12:00 AM;1,592,247.25;1,296,978.75;18,182.5
Jan 28, 2015;12:00 AM;12:00 AM;1,613,410.75;1,170,997.5;18,424.75
Jan 29, 2015;12:00 AM;12:00 AM;1,596,585.25;1,151,969.5;22,463.75
Jan 30, 2015;12:00 AM;12:00 AM;1,562,849.25;1,459,030.25;21,740.25
Jan 31, 2015;12:00 AM;12:00 AM;1,345,132.25;1,191,630.75;16,741.5
Feb 1, 2015;12:00 AM;12:00 AM;1,250,357;1,105,608.75;20,213.75
Feb 2, 2015;12:00 AM;12:00 AM;1,592,531;1,374,310;16,677.75
Feb 3, 2015;12:00 AM;12:00 AM;1,620,916.5;1,491,976;18,321.25
Feb 4, 2015;12:00 AM;12:00 AM;1,626,316.25;1,552,732.25;16,670
Feb 5, 2015;12:00 AM;12:00 AM;1,623,523.25;1,475,954.5;15,952.75
Feb 6, 2015;12:00 AM;12:00 AM;1,597,303;1,376,421.25;17,039.5
Feb 7, 2015;12:00 AM;12:00 AM;1,395,147.25;1,083,037.5;18,195
Feb 8, 2015;12:00 AM;12:00 AM;1,281,069;816,470;29,107.5
Feb 9, 2015;12:00 AM;12:00 AM;1,595,861.75;1,192,198.75;21,437.5
Feb 10, 2015;12:00 AM;12:00 AM;1,599,749.5;1,421,897;15,912.5
Feb 11, 2015;12:00 AM;12:00 AM;1,594,669.25;1,539,637.25;14,343.5
Feb 12, 2015;12:00 AM;12:00 AM;1,593,174.5;1,528,941.5;16,199.25
Feb 13, 2015;12:00 AM;12:00 AM;1,562,459;1,406,086.25;14,470
Feb 14, 2015;12:00 AM;12:00 AM;1,347,657.5;1,163,437.75;26,035.25
Feb 15, 2015;12:00 AM;12:00 AM;1,242,427.5;982,093;23,066.25
Feb 16, 2015;12:00 AM;12:00 AM;1,512,297.75;1,242,247.25;19,952.5
Feb 17, 2015;12:00 AM;12:00 AM;1,581,008;1,473,207.75;17,058
Feb 18, 2015;12:00 AM;12:00 AM;1,589,465;1,421,280.5;18,749
Feb 19, 2015;12:00 AM;12:00 AM;1,595,995.75;1,293,574.25;18,613.75
Feb 20, 2015;12:00 AM;12:00 AM;1,557,110.25;1,144,866;22,559
Feb 21, 2015;12:00 AM;12:00 AM;1,335,687.25;1,007,726.25;21,031.75
Feb 22, 2015;12:00 AM;12:00 AM;1,238,835.25;1,037,043.75;17,027.75
Feb 23, 2015;12:00 AM;12:00 AM;1,571,784.25;1,171,808.5;19,723.75
Feb 24, 2015;12:00 AM;12:00 AM;1,584,692.75;1,213,745;22,319.25
Feb 25, 2015;12:00 AM;12:00 AM;1,563,406.5;1,376,304.5;18,753.75
Feb 26, 2015;12:00 AM;12:00 AM;1,561,393.25;1,286,352.5;22,582.5
Feb 27, 2015;12:00 AM;12:00 AM;1,548,504.5;1,340,509.5;14,852.25
Feb 28, 2015;12:00 AM;12:00 AM;1,332,163.75;1,056,571;16,383.25
Mar 1, 2015;12:00 AM;12:00 AM;1,234,739;743,517.5;22,585.75
Mar 2, 2015;12:00 AM;12:00 AM;1,527,631.75;960,116;26,243.75
Mar 3, 2015;12:00 AM;12:00 AM;1,561,668.75;1,021,959;24,992.5
Mar 4, 2015;12:00 AM;12:00 AM;1,572,267.5;1,119,935.5;17,106.75
Mar 5, 2015;12:00 AM;12:00 AM;1,562,429.25;1,320,904.75;21,167
Mar 6, 2015;12:00 AM;12:00 AM;1,530,533;1,328,957;16,652.75
Mar 7, 2015;12:00 AM;12:00 AM;1,308,026.75;930,736.5;22,550.75
Mar 8, 2015;12:00 AM;12:00 AM;1,175,447;831,270;26,798
Mar 9, 2015;12:00 AM;12:00 AM;1,480,349.25;1,288,821.25;15,853.25
Mar 10, 2015;12:00 AM;12:00 AM;1,525,742;1,283,786;20,087.75
Mar 11, 2015;12:00 AM;12:00 AM;1,520,659.25;1,275,677.25;20,925
Mar 12, 2015;12:00 AM;12:00 AM;1,521,546.25;1,346,497.25;16,440.5
Mar 13, 2015;12:00 AM;12:00 AM;1,508,895.25;1,268,816.25;12,777
Mar 14, 2015;12:00 AM;12:00 AM;1,317,439;1,130,311.25;13,703.75
Mar 15, 2015;12:00 AM;12:00 AM;1,210,941.25;912,207.75;21,693.5
Mar 16, 2015;12:00 AM;12:00 AM;1,491,624;1,037,174.75;18,376
Mar 17, 2015;12:00 AM;12:00 AM;1,486,214;1,164,042;22,758.5
Mar 18, 2015;12:00 AM;12:00 AM;1,476,652.75;1,208,774;23,929.5
Mar 19, 2015;12:00 AM;12:00 AM;1,486,948.25;1,303,066.25;20,912.25
Mar 20, 2015;12:00 AM;12:00 AM;1,473,212;1,316,519.75;24,026.5
Mar 21, 2015;12:00 AM;12:00 AM;1,297,006;1,068,312;18,438.75
Mar 22, 2015;12:00 AM;12:00 AM;1,178,667.25;949,388.5;22,636.5
Mar 23, 2015;12:00 AM;12:00 AM;1,474,552.5;1,291,624.5;20,196.25
Mar 24, 2015;12:00 AM;12:00 AM;1,497,185.5;1,357,917;20,429.75
Mar 25, 2015;12:00 AM;12:00 AM;1,483,083;1,248,754.75;21,878.75
Mar 26, 2015;12:00 AM;12:00 AM;1,502,972.25;1,342,475;20,652.75
Mar 27, 2015;12:00 AM;12:00 AM;1,492,776.25;1,197,064.5;24,132.75
Mar 28, 2015;12:00 AM;12:00 AM;1,274,739.75;956,789.75;15,019.75
Mar 29, 2015;12:00 AM;12:00 AM;1,136,477.5;614,502.25;23,893
Mar 30, 2015;12:00 AM;12:00 AM;1,490,755.25;877,527;24,932.75
Mar 31, 2015;12:00 AM;12:00 AM;1,530,603.5;851,816.25;19,258.75
Apr 1, 2015;12:00 AM;12:00 AM;1,530,356.5;844,917.5;19,464.25
Apr 2, 2015;12:00 AM;12:00 AM;1,495,043;986,304.25;25,004
Apr 3, 2015;12:00 AM;12:00 AM;1,174,168;851,282.5;19,214.5
Apr 4, 2015;12:00 AM;12:00 AM;1,170,216.75;986,363.75;17,211.25
Apr 5, 2015;12:00 AM;12:00 AM;1,078,906;853,222.5;22,932
Apr 6, 2015;12:00 AM;12:00 AM;1,103,790.5;912,172.75;17,283.75
Apr 7, 2015;12:00 AM;12:00 AM;1,446,748.25;1,141,910.75;15,836
Apr 8, 2015;12:00 AM;12:00 AM;1,458,387;1,241,869.75;16,453.75
Apr 9, 2015;12:00 AM;12:00 AM;1,430,608.25;1,230,563;21,366
Apr 10, 2015;12:00 AM;12:00 AM;1,403,490.75;1,189,871.5;20,005
Apr 11, 2015;12:00 AM;12:00 AM;1,220,022.25;772,731.25;16,234.75
Apr 12, 2015;12:00 AM;12:00 AM;1,104,281.5;663,179.5;24,502.25
Apr 13, 2015;12:00 AM;12:00 AM;1,422,882.25;902,057.5;24,843.75
Apr 14, 2015;12:00 AM;12:00 AM;1,451,877.5;1,076,871.75;20,031.75
Apr 15, 2015;12:00 AM;12:00 AM;1,446,631.5;960,214.5;25,998.25
Apr 16, 2015;12:00 AM;12:00 AM;1,435,797;1,144,173;23,981.5
Apr 17, 2015;12:00 AM;12:00 AM;1,420,430.75;1,168,049.5;18,257.25
Apr 18, 2015;12:00 AM;12:00 AM;1,204,574.5;942,961.25;24,675.25
Apr 19, 2015;12:00 AM;12:00 AM;1,098,683;851,362;17,747.25
Apr 20, 2015;12:00 AM;12:00 AM;1,399,052.25;1,079,493.75;20,401.5
Apr 21, 2015;12:00 AM;12:00 AM;1,421,485.5;997,698.5;23,007.75
Apr 22, 2015;12:00 AM;12:00 AM;1,399,100;1,119,615.5;14,803.25
Apr 23, 2015;12:00 AM;12:00 AM;1,389,804.75;1,159,591.75;21,836
Apr 24, 2015;12:00 AM;12:00 AM;1,377,649.75;1,126,023;20,513
Apr 25, 2015;12:00 AM;12:00 AM;1,187,569.5;943,304.25;15,899.75
Apr 26, 2015;12:00 AM;12:00 AM;1,075,979.25;872,421.75;13,738.25
Apr 27, 2015;12:00 AM;12:00 AM;1,413,651.25;1,172,651;15,831.25
Apr 28, 2015;12:00 AM;12:00 AM;1,435,329.75;1,197,466.5;17,289.5
Apr 29, 2015;12:00 AM;12:00 AM;1,432,913.5;1,095,167.25;21,352.25
Apr 30, 2015;12:00 AM;12:00 AM;1,412,109.25;1,119,758.5;18,277.5
May 1, 2015;12:00 AM;12:00 AM;1,075,570.5;903,299.5;18,863.5
May 2, 2015;12:00 AM;12:00 AM;1,111,235.5;932,062;15,194.25
May 3, 2015;12:00 AM;12:00 AM;1,091,218.25;789,875.75;18,155
May 4, 2015;12:00 AM;12:00 AM;1,385,776;1,050,895;19,038
May 5, 2015;12:00 AM;12:00 AM;1,438,372.5;941,913.75;19,357.75
May 6, 2015;12:00 AM;12:00 AM;1,422,623;985,032.5;15,041.25
May 7, 2015;12:00 AM;12:00 AM;1,423,764;971,413.25;18,825
May 8, 2015;12:00 AM;12:00 AM;1,384,680.5;1,165,965.5;16,263
May 9, 2015;12:00 AM;12:00 AM;1,187,495.75;803,028.5;16,341
May 10, 2015;12:00 AM;12:00 AM;1,073,386;632,118;28,489.25
May 11, 2015;12:00 AM;12:00 AM;1,391,791;1,038,901.5;17,122.5
May 12, 2015;12:00 AM;12:00 AM;1,417,129.5;982,352.5;18,049.75
May 13, 2015;12:00 AM;12:00 AM;1,393,403.5;982,639;16,303.5
May 14, 2015;12:00 AM;12:00 AM;1,089,956;860,723.75;23,943
May 15, 2015;12:00 AM;12:00 AM;1,231,519.75;1,029,790.75;17,962.75
May 16, 2015;12:00 AM;12:00 AM;1,144,990.5;831,944.5;14,077
May 17, 2015;12:00 AM;12:00 AM;1,061,435.25;670,560.75;21,398.25
May 18, 2015;12:00 AM;12:00 AM;1,371,581.5;1,043,338;23,625.25
May 19, 2015;12:00 AM;12:00 AM;1,428,677.5;1,051,809.25;19,222.25
May 20, 2015;12:00 AM;12:00 AM;1,406,578.5;1,207,419;20,533.75
May 21, 2015;12:00 AM;12:00 AM;1,405,156.25;1,190,541.5;17,508.75
May 22, 2015;12:00 AM;12:00 AM;1,380,327.5;1,162,095.25;17,844.5
May 23, 2015;12:00 AM;12:00 AM;1,162,168;972,206.25;15,495.25
May 24, 2015;12:00 AM;12:00 AM;1,004,036.25;837,340;14,012.75
May 25, 2015;12:00 AM;12:00 AM;1,032,525.75;849,669.5;16,204.75
May 26, 2015;12:00 AM;12:00 AM;1,353,657.75;1,102,264.25;21,336.5
May 27, 2015;12:00 AM;12:00 AM;1,394,642;1,150,321.75;21,378.25
May 28, 2015;12:00 AM;12:00 AM;1,402,278.5;975,369.5;24,015.75
May 29, 2015;12:00 AM;12:00 AM;1,377,218;1,079,739.75;16,617.25
May 30, 2015;12:00 AM;12:00 AM;1,184,791.25;780,901.25;21,564.75
May 31, 2015;12:00 AM;12:00 AM;1,068,924.75;646,993.5;30,732
Jun 1, 2015;12:00 AM;12:00 AM;1,357,172;1,060,855.5;13,956
Jun 2, 2015;12:00 AM;12:00 AM;1,426,045.25;817,305.75;22,169
Jun 3, 2015;12:00 AM;12:00 AM;1,406,184.25;878,425.25;20,193.5
Jun 4, 2015;12:00 AM;12:00 AM;1,196,726.5;934,235.25;16,737.5
Jun 5, 2015;12:00 AM;12:00 AM;1,310,531.75;940,656.5;18,482.75
Jun 6, 2015;12:00 AM;12:00 AM;1,174,324;800,225.25;26,737.5
Jun 7, 2015;12:00 AM;12:00 AM;1,052,549.5;755,991.25;29,139
Jun 8, 2015;12:00 AM;12:00 AM;1,373,450;1,096,532.25;16,861
Jun 9, 2015;12:00 AM;12:00 AM;1,413,813.25;1,203,320;14,260
Jun 10, 2015;12:00 AM;12:00 AM;1,418,292.25;1,190,694.75;14,751.5
Jun 11, 2015;12:00 AM;12:00 AM;1,404,924.25;1,172,805.75;13,366.25
Jun 12, 2015;12:00 AM;12:00 AM;1,396,584.25;1,140,992.5;13,998
Jun 13, 2015;12:00 AM;12:00 AM;1,183,551;902,724;13,739.25
Jun 14, 2015;12:00 AM;12:00 AM;1,055,201.25;771,296.5;21,105.25
Jun 15, 2015;12:00 AM;12:00 AM;1,354,365.75;1,104,683;8,227
Jun 16, 2015;12:00 AM;12:00 AM;1,379,174.25;1,150,217.75;9,138.5
Jun 17, 2015;12:00 AM;12:00 AM;1,383,312;1,069,345.5;11,644.25
Jun 18, 2015;12:00 AM;12:00 AM;1,398,559;1,091,205;15,533
Jun 19, 2015;12:00 AM;12:00 AM;1,383,682.75;1,056,537.5;14,887.25
Jun 20, 2015;12:00 AM;12:00 AM;1,158,266.5;907,683.5;13,421
Jun 21, 2015;12:00 AM;12:00 AM;1,066,681.5;884,553.25;19,068.75
Jun 22, 2015;12:00 AM;12:00 AM;1,364,658;1,147,341.5;12,531.25
Jun 23, 2015;12:00 AM;12:00 AM;1,403,901.25;1,085,398.75;14,771
Jun 24, 2015;12:00 AM;12:00 AM;1,418,049;1,094,945.5;13,208
Jun 25, 2015;12:00 AM;12:00 AM;1,400,194;1,172,457.5;16,089.5
Jun 26, 2015;12:00 AM;12:00 AM;1,374,364.75;1,188,801.5;13,068
Jun 27, 2015;12:00 AM;12:00 AM;1,177,172.75;905,805.25;19,419.25
Jun 28, 2015;12:00 AM;12:00 AM;1,049,237;790,577.25;24,063.75
Jun 29, 2015;12:00 AM;12:00 AM;1,360,981.75;1,126,300.75;11,371.25
Jun 30, 2015;12:00 AM;12:00 AM;1,382,484.25;1,134,592.25;12,679.25
Jul 1, 2015;12:00 AM;12:00 AM;1,423,537;1,060,784;17,002
Jul 2, 2015;12:00 AM;12:00 AM;1,461,593.75;1,026,694.75;20,569.5
Jul 3, 2015;12:00 AM;12:00 AM;1,433,013.25;1,157,042.75;21,041.75
Jul 4, 2015;12:00 AM;12:00 AM;1,216,157.25;938,006.5;22,442.75
Jul 5, 2015;12:00 AM;12:00 AM;1,106,196.75;845,217.5;22,780.5
Jul 6, 2015;12:00 AM;12:00 AM;1,407,216.5;1,026,185.5;20,247.75
Jul 7, 2015;12:00 AM;12:00 AM;1,438,257.75;1,153,260.5;17,614
Jul 8, 2015;12:00 AM;12:00 AM;1,436,067.25;897,288.5;17,282.75
Jul 9, 2015;12:00 AM;12:00 AM;1,411,164.25;851,222.75;16,367.75
Jul 10, 2015;12:00 AM;12:00 AM;1,376,786;937,659.75;23,227.5
Jul 11, 2015;12:00 AM;12:00 AM;1,170,569.25;927,337.25;11,714
Jul 12, 2015;12:00 AM;12:00 AM;1,082,322.5;827,588.75;22,721
Jul 13, 2015;12:00 AM;12:00 AM;1,386,611.5;1,196,908.25;11,503
Jul 14, 2015;12:00 AM;12:00 AM;1,422,298.5;1,196,395.25;14,979.5
Jul 15, 2015;12:00 AM;12:00 AM;1,419,442.75;1,203,728.25;15,455
Jul 16, 2015;12:00 AM;12:00 AM;1,422,858.75;1,201,171;15,625.75
Jul 17, 2015;12:00 AM;12:00 AM;1,411,155.75;1,056,480.5;21,614
Jul 18, 2015;12:00 AM;12:00 AM;1,173,462;869,893;19,862.75
Jul 19, 2015;12:00 AM;12:00 AM;1,075,339.25;833,377.75;16,828
Jul 20, 2015;12:00 AM;12:00 AM;1,375,381.75;1,103,359;14,214
Jul 21, 2015;12:00 AM;12:00 AM;1,432,158.75;1,055,281.75;20,458
Jul 22, 2015;12:00 AM;12:00 AM;1,435,284;1,186,764.5;16,799.5
Jul 23, 2015;12:00 AM;12:00 AM;1,407,231;1,195,041.5;15,439
Jul 24, 2015;12:00 AM;12:00 AM;1,380,103.75;1,126,230.5;15,181.75
Jul 25, 2015;12:00 AM;12:00 AM;1,203,321;625,029.5;22,510.75
Jul 26, 2015;12:00 AM;12:00 AM;1,056,176.25;605,153.5;20,454.25
Jul 27, 2015;12:00 AM;12:00 AM;1,352,494;964,868;21,972.25
Jul 28, 2015;12:00 AM;12:00 AM;1,388,360.75;834,006.75;16,160.75
Jul 29, 2015;12:00 AM;12:00 AM;1,378,486;867,445.75;19,575
Jul 30, 2015;12:00 AM;12:00 AM;1,377,652.75;838,947;20,454
Jul 31, 2015;12:00 AM;12:00 AM;1,334,274;1,005,932.25;18,441
Aug 1, 2015;12:00 AM;12:00 AM;1,140,056.5;918,897;16,266.5
Aug 2, 2015;12:00 AM;12:00 AM;1,040,171.75;815,759.5;20,337.25
Aug 3, 2015;12:00 AM;12:00 AM;1,341,428.5;1,012,496;18,188.25
Aug 4, 2015;12:00 AM;12:00 AM;1,378,695;1,071,499.5;20,418.75
Aug 5, 2015;12:00 AM;12:00 AM;1,356,978.75;1,097,095.25;17,844.5
Aug 6, 2015;12:00 AM;12:00 AM;1,385,305.25;1,095,637.75;22,680.25
Aug 7, 2015;12:00 AM;12:00 AM;1,359,287.25;1,110,450.75;20,074.5
Aug 8, 2015;12:00 AM;12:00 AM;1,189,120.25;902,978;17,208.5
Aug 9, 2015;12:00 AM;12:00 AM;1,077,699.75;837,729;19,566
Aug 10, 2015;12:00 AM;12:00 AM;1,349,076;1,124,122.75;17,023
Aug 11, 2015;12:00 AM;12:00 AM;1,389,722;1,140,859.25;20,986
Aug 12, 2015;12:00 AM;12:00 AM;1,387,330;1,157,059.5;17,900.5
Aug 13, 2015;12:00 AM;12:00 AM;1,393,746.25;1,020,281.25;22,911
Aug 14, 2015;12:00 AM;12:00 AM;1,370,371.75;1,014,107;20,217.75
Aug 15, 2015;12:00 AM;12:00 AM;1,153,315.5;961,820.25;15,808.5
Aug 16, 2015;12:00 AM;12:00 AM;1,063,923.5;915,808.75;14,798.25
Aug 17, 2015;12:00 AM;12:00 AM;1,347,075.75;1,157,738.25;17,220.75
Aug 18, 2015;12:00 AM;12:00 AM;1,363,137.75;1,152,690.25;18,572.5
Aug 19, 2015;12:00 AM;12:00 AM;1,355,961;1,216,129.75;16,611.25
Aug 20, 2015;12:00 AM;12:00 AM;1,363,692.5;1,213,758;19,616.25
Aug 21, 2015;12:00 AM;12:00 AM;1,342,451.75;1,118,226.5;16,712.5
Aug 22, 2015;12:00 AM;12:00 AM;1,156,390.25;852,917;17,602
Aug 23, 2015;12:00 AM;12:00 AM;1,069,342.25;601,343.75;28,362.5
Aug 24, 2015;12:00 AM;12:00 AM;1,374,361.5;999,599.25;16,206.25
Aug 25, 2015;12:00 AM;12:00 AM;1,409,083.5;880,502.75;23,806
Aug 26, 2015;12:00 AM;12:00 AM;1,411,981.25;947,105.25;22,944.75
Aug 27, 2015;12:00 AM;12:00 AM;1,414,906;1,056,981.75;15,348.25
Aug 28, 2015;12:00 AM;12:00 AM;1,380,512.75;1,182,815;16,953.25
Aug 29, 2015;12:00 AM;12:00 AM;1,174,553.5;960,396.25;18,114.75
Aug 30, 2015;12:00 AM;12:00 AM;1,079,632.25;873,663.5;22,745
Aug 31, 2015;12:00 AM;12:00 AM;1,395,918;1,134,157.5;17,622.5
Sep 1, 2015;12:00 AM;12:00 AM;1,435,239.75;1,126,091.25;21,188.75
Sep 2, 2015;12:00 AM;12:00 AM;1,410,018.25;1,094,585;20,675.5
Sep 3, 2015;12:00 AM;12:00 AM;1,400,276;1,196,362;15,220.25
Sep 4, 2015;12:00 AM;12:00 AM;1,384,113.25;1,039,576.25;18,582.75
Sep 5, 2015;12:00 AM;12:00 AM;1,188,822.75;656,716;22,975.5
Sep 6, 2015;12:00 AM;12:00 AM;1,099,124.25;503,110;31,857.25
Sep 7, 2015;12:00 AM;12:00 AM;1,382,586.75;1,131,447.5;13,007.75
Sep 8, 2015;12:00 AM;12:00 AM;1,414,328;1,215,129.25;15,636.5
Sep 9, 2015;12:00 AM;12:00 AM;1,401,616;1,170,376.25;17,623.5
Sep 10, 2015;12:00 AM;12:00 AM;1,404,584;1,116,194.75;16,647.25
Sep 11, 2015;12:00 AM;12:00 AM;1,393,470.25;1,105,626.25;12,834.25
Sep 12, 2015;12:00 AM;12:00 AM;1,196,281.25;919,954;18,712
Sep 13, 2015;12:00 AM;12:00 AM;1,093,266.25;865,836.5;19,666.75
Sep 14, 2015;12:00 AM;12:00 AM;1,407,604.75;1,118,405.75;17,009
Sep 15, 2015;12:00 AM;12:00 AM;1,447,300.5;989,880;17,929.75
Sep 16, 2015;12:00 AM;12:00 AM;1,450,007.5;1,074,862.5;13,254
Sep 17, 2015;12:00 AM;12:00 AM;1,458,469;937,261;14,426
Sep 18, 2015;12:00 AM;12:00 AM;1,400,770.5;1,090,395.75;18,291
Sep 19, 2015;12:00 AM;12:00 AM;1,186,330.25;992,969.25;17,356.5
Sep 20, 2015;12:00 AM;12:00 AM;1,090,959.75;833,764.25;28,098.25
Sep 21, 2015;12:00 AM;12:00 AM;1,390,748.5;1,167,724.25;14,838
Sep 22, 2015;12:00 AM;12:00 AM;1,435,608;1,189,401.25;19,338.25
Sep 23, 2015;12:00 AM;12:00 AM;1,434,547;1,292,352.5;24,378.25
Sep 24, 2015;12:00 AM;12:00 AM;1,433,948.25;1,141,677.5;23,230.5
Sep 25, 2015;12:00 AM;12:00 AM;1,413,457.25;1,223,246.25;14,561.5
Sep 26, 2015;12:00 AM;12:00 AM;1,212,919.75;1,053,675.25;18,516.75
Sep 27, 2015;12:00 AM;12:00 AM;1,095,111;873,218.5;24,108
Sep 28, 2015;12:00 AM;12:00 AM;1,407,247.5;1,190,574;19,850
Sep 29, 2015;12:00 AM;12:00 AM;1,446,055;1,139,139.5;21,690
Sep 30, 2015;12:00 AM;12:00 AM;1,439,201;1,130,302;18,764
Oct 1, 2015;12:00 AM;12:00 AM;1,411,533.5;1,134,188.25;22,539.5
Oct 2, 2015;12:00 AM;12:00 AM;1,387,105.25;1,149,383;19,847.5
Oct 3, 2015;12:00 AM;12:00 AM;1,103,941.75;904,851;15,659
Oct 4, 2015;12:00 AM;12:00 AM;1,081,326;953,724.5;20,305.25
Oct 5, 2015;12:00 AM;12:00 AM;1,381,206.5;1,162,614;13,251.5
Oct 6, 2015;12:00 AM;12:00 AM;1,462,233.25;1,112,893.75;14,460.5
Oct 7, 2015;12:00 AM;12:00 AM;1,456,866;1,211,089.5;21,893.5
Oct 8, 2015;12:00 AM;12:00 AM;1,451,470;1,347,252.25;20,678.5
Oct 9, 2015;12:00 AM;12:00 AM;1,423,404.5;1,318,873.25;19,590.5
Oct 10, 2015;12:00 AM;12:00 AM;1,210,169.5;956,602.75;16,069
Oct 11, 2015;12:00 AM;12:00 AM;1,111,534;675,697.75;29,954.5
Oct 12, 2015;12:00 AM;12:00 AM;1,420,595.25;1,074,979.25;23,493.25
Oct 13, 2015;12:00 AM;12:00 AM;1,490,625;1,311,955.75;16,648.5
Oct 14, 2015;12:00 AM;12:00 AM;1,523,737.25;1,366,814;22,392
Oct 15, 2015;12:00 AM;12:00 AM;1,521,378.25;1,334,774;22,268
Oct 16, 2015;12:00 AM;12:00 AM;1,487,050.25;1,380,132.25;21,446.5
Oct 17, 2015;12:00 AM;12:00 AM;1,259,580.5;1,200,872.5;14,477.75
Oct 18, 2015;12:00 AM;12:00 AM;1,155,736.25;1,095,423.75;21,036.25
Oct 19, 2015;12:00 AM;12:00 AM;1,460,230.75;1,400,658;19,187.75
Oct 20, 2015;12:00 AM;12:00 AM;1,490,949.5;1,429,468.75;20,242.5
Oct 21, 2015;12:00 AM;12:00 AM;1,486,456.25;1,329,344;20,909
Oct 22, 2015;12:00 AM;12:00 AM;1,495,807.5;1,200,380.25;18,625.5
Oct 23, 2015;12:00 AM;12:00 AM;1,455,423;1,208,904.5;17,891.5
Oct 24, 2015;12:00 AM;12:00 AM;1,245,788.5;1,047,175.25;19,895
Oct 25, 2015;12:00 AM;12:00 AM;1,197,595.5;1,035,570.75;21,357.25
Oct 26, 2015;12:00 AM;12:00 AM;1,438,709.25;1,226,058.5;21,387.5
Oct 27, 2015;12:00 AM;12:00 AM;1,483,668.25;1,255,548;19,635.75
Oct 28, 2015;12:00 AM;12:00 AM;1,495,979.25;1,279,130.25;21,339
Oct 29, 2015;12:00 AM;12:00 AM;1,486,544.25;1,421,691.75;18,408.5
Oct 30, 2015;12:00 AM;12:00 AM;1,464,909.5;1,345,527.25;23,075.75
Oct 31, 2015;12:00 AM;12:00 AM;1,227,707.75;968,255;21,359
Nov 1, 2015;12:00 AM;12:00 AM;1,143,829.75;973,321;21,388.25
Nov 2, 2015;12:00 AM;12:00 AM;1,459,486.25;1,342,274.5;15,694.75
Nov 3, 2015;12:00 AM;12:00 AM;1,501,974;1,394,385.25;20,483
Nov 4, 2015;12:00 AM;12:00 AM;1,501,964.25;1,355,944.25;19,729
Nov 5, 2015;12:00 AM;12:00 AM;1,480,819;1,311,288.5;20,556.25
Nov 6, 2015;12:00 AM;12:00 AM;1,462,573.5;1,211,360.5;18,717.5
Nov 7, 2015;12:00 AM;12:00 AM;1,266,163.75;897,713.25;21,555.5
Nov 8, 2015;12:00 AM;12:00 AM;1,150,594.25;759,375.75;26,980.75
Nov 9, 2015;12:00 AM;12:00 AM;1,480,767;876,282;25,734.25
Nov 10, 2015;12:00 AM;12:00 AM;1,518,108;890,559.5;24,888.75
Nov 11, 2015;12:00 AM;12:00 AM;1,507,564.25;1,072,280.5;23,114
Nov 12, 2015;12:00 AM;12:00 AM;1,509,683.5;1,174,520.5;21,907.75
Nov 13, 2015;12:00 AM;12:00 AM;1,510,891.75;1,022,005.5;22,434.5
Nov 14, 2015;12:00 AM;12:00 AM;1,301,251.25;674,661;21,677.25
Nov 15, 2015;12:00 AM;12:00 AM;1,208,250.25;655,904.5;25,947.5
Nov 16, 2015;12:00 AM;12:00 AM;1,494,604.25;1,013,274.5;21,007
